0906-plank-300x300.jpg,planks,254.76448,159.97249,-6.9118257,258.7005,156.43445,-1.8968972,258.65573,155.89099,-1.8849283,258.60303,155.31538,-1.8961854,258.59412,156.28455,-18.301075,258.4945,155.68895,-18.327164,258.3884,155.05904,-18.359608,254.84679,150.26904,29.625164,254.70242,150.8867,-43.980686,249.84392,160.4389,6.936923,249.78798,160.00345,-14.537032,221.61827,148.67374,88.298134,227.35399,157.79256,-80.0108,215.94525,185.06358,101.22257,221.13634,199.95564,-65.788475,246.73355,189.13235,80.81162,252.28307,196.73552,16.692152,255.67798,191.43835,81.57048,260.54395,196.8267,14.577166,256.3029,187.268,84.40797,259.77405,191.55348,12.978171,253.59767,185.7471,80.03284,256.88177,190.05803,18.161339,155.54822,156.23871,53.589104,155.46121,160.19186,-53.625614,101.77763,167.36757,60.92445,99.678764,167.85957,-37.871124,47.713932,174.59872,82.69818,44.384148,174.83693,-20.661861,37.545006,171.5945,83.45199,31.92518,171.35341,-20.949577,43.670986,199.4359,64.880356,39.577057,199.39766,-54.288895
1000_F_548227548_mxuROdGFuGhEEzPGzr2GyFL6IBUGTJw2.jpg,planks,390.98444,270.6708,-1447.5586,411.10123,233.64983,-1458.0917,424.57767,230.32745,-1458.0625,435.5453,226.63771,-1458.2018,370.53244,236.28522,-1442.7084,361.7414,234.47464,-1443.0089,353.82202,232.19283,-1442.9972,467.5727,209.60046,-1298.3599,340.91956,216.19423,-1242.957,421.5233,288.90952,-1370.0107,378.6742,293.54337,-1352.9497,594.57574,255.02805,-1082.8121,280.6217,267.42926,-1042.8488,652.2544,525.5049,-1201.8864,236.7549,444.98013,-1203.5234,505.75494,589.3315,-1407.3716,296.1135,585.8808,-1528.9329,466.11304,612.4849,-1541.5721,300.15808,597.6666,-1673.2122,447.73154,575.7568,-1529.775,340.415,581.0074,-1667.2596,452.4603,561.82056,-1412.816,338.7711,572.2081,-1541.283,574.42444,345.38116,4.283369,427.14792,362.69608,-4.2408504,647.9097,370.634,526.8493,433.841,355.4376,464.60284,675.32574,299.65854,1197.8799,454.38687,288.26422,1218.1143,667.47266,291.37708,1267.4504,469.17746,273.48083,1297.2615,710.5128,327.52844,1232.8307,461.7344,323.79956,1293.9655
1_WWjYs5yzLKj5WCOkdf8j0A.jpg,planks,483.3337,496.76038,-1275.7543,487.61716,451.41315,-1315.8998,498.53952,447.60663,-1315.9019,509.98203,443.2204,-1316.3057,463.38608,451.2701,-1247.8966,457.6693,447.91617,-1248.2736,452.2276,444.17154,-1248.4182,564.28784,425.22116,-1296.844,501.02966,427.9036,-1000.51526,524.28186,517.756,-1250.2346,498.3,522.5751,-1164.9486,810.3342,548.9082,-1251.1652,565.8109,495.69156,-689.7626,903.88727,852.2884,-1383.1498,503.98032,749.4753,-823.0954,688.3615,922.17505,-1461.9135,378.70126,843.636,-1189.1055,636.7933,952.72687,-1619.0933,312.46735,862.0891,-1281.2968,610.60004,922.9589,-1581.7504,314.74203,851.09705,-1325.5222,626.0791,907.49194,-1458.6903,343.81503,841.0251,-1221.6425,1031.4487,597.3452,-194.87402,936.4214,588.48975,194.12239,1216.0554,655.76294,437.0434,1138.6312,655.2512,855.3509,1355.8956,636.5053,1141.5931,1311.1875,647.76154,1585.0618,1395.1772,605.9597,1213.8948,1356.2963,621.8002,1666.1736,1340.16,740.18964,1133.9061,1295.1389,734.45074,1642.3169
2.-Forearm-Plank.jpg.jpg,planks,211.79156,188.80821,-444.77182,207.20627,163.67325,-455.5707,212.93587,160.1502,-455.5014,219.17607,155.87288,-455.59726,194.64453,166.28098,-429.78613,191.41599,164.52852,-430.02002,188.37952,162.39595,-430.15,253.37039,128.35098,-437.15787,210.42967,144.51968,-328.12866,235.59865,188.54819,-433.36877,224.46294,196.05348,-401.57416,376.0726,153.89877,-422.1069,233.12636,165.68852,-243.34323,367.54785,343.98477,-483.45932,220.13634,306.79953,-323.31384,200.47829,348.1176,-523.06744,169.2031,340.48035,-507.498,160.83372,357.45096,-591.6175,130.8843,344.7139,-557.0634,163.8569,340.47464,-587.41125,138.79486,334.11447,-563.06165,181.09512,334.78522,-528.0398,158.5068,333.92822,-516.9308,507.7414,177.405,-65.45119,449.78882,195.12909,64.90171,578.7763,232.99347,181.68147,539.3246,242.04498,306.28122,647.59344,244.92535,419.5252,578.0586,249.20747,557.5897,660.04584,235.45949,440.64728,592.2755,238.64531,585.72797,646.4043,307.03537,397.4927,588.19977,299.36954,578.41345
627a4d38e00c4e06cc25fa28_Plank techniques by cult.fit.jpg,planks,1202.9755,299.8583,-427.05737,1209.667,260.2515,-385.4754,1209.7684,259.10675,-385.65262,1209.0602,257.65314,-385.88162,1199.4465,258.0417,-454.58682,1191.7664,255.49155,-454.7262,1181.9468,252.03201,-454.79868,1149.1234,238.82785,-197.08936,1115.07,232.96709,-505.25543,1178.7245,323.9165,-355.80313,1166.681,320.9289,-445.0109,1013.49133,353.10504,-4.3049517,898.0416,342.19058,-592.56946,1023.572,581.9191,-72.54663,921.3768,658.40643,-646.0352,1207.6637,638.5138,-305.22855,1180.9596,668.89667,-587.8699,1269.6909,618.8133,-344.1991,1256.5757,673.7336,-696.22003,1272.9888,630.9056,-370.71762,1257.7391,643.64197,-640.4894,1242.3636,625.33075,-325.67618,1227.0199,638.3144,-575.86975,554.91974,430.89767,160.0639,516.78235,424.4305,-159.20862,305.184,493.65558,485.92368,261.17102,520.6314,132.15675,148.44534,500.39,824.5428,71.765785,519.5898,446.54034,116.58658,477.93024,860.3556,31.65359,501.85907,473.75952,141.82297,585.1817,808.2466,59.82364,629.5514,376.1898
89904325-c128-42bb-8bf0-1e4fed1ed59b_16x9_1200x676.jpg,planks,104.79998,76.01724,-256.38837,103.473785,61.801544,-255.93315,107.10017,59.243835,-255.91344,110.28553,56.53385,-255.94998,93.78103,67.67851,-248.32607,91.04702,69.1709,-248.3732,88.643265,70.49476,-248.33366,118.41269,52.20803,-220.39153,93.08938,67.99888,-189.7096,121.04833,77.26636,-240.68265,109.16163,84.37545,-231.6747,170.64462,70.52278,-207.04475,117.772415,83.11459,-121.77335,185.34991,136.37727,-222.54054,111.87739,125.0508,-136.56624,141.0996,168.99823,-238.78392,86.71816,167.67653,-199.03104,127.07051,176.01657,-265.9014,74.6275,169.55844,-216.76913,116.3245,167.55664,-257.39737,79.23255,170.9954,-228.28601,122.07076,165.94936,-237.59518,89.255295,170.23398,-206.84488,242.62482,91.69799,-29.620586,221.48584,99.10222,29.434038,296.65662,108.81832,78.16844,271.2653,108.36376,142.1313,342.33173,106.77553,158.63873,306.78583,109.87847,247.6491,352.62445,100.104126,165.18497,314.5905,102.606514,259.26657,344.34662,132.99162,142.40973,318.4122,123.18318,259.7402
"A_U.S._Coast_Guard_recruit,_assigned_to_Company_Oscar_188,_performs_a_plank_during_incentive_training_at_Coast_Guard_Training_Center_Cape_May_in_Cape_May,_N.J.,_July_31,_2013_130731-G-WA946-943.jpg",planks,5301.846,1916.3455,-3134.2544,5320.5444,1724.4893,-2983.557,5319.877,1708.1666,-2985.3044,5317.7627,1692.1057,-2987.3281,5266.868,1740.8031,-3323.0764,5224.5225,1736.7004,-3323.8738,5177.7563,1731.4299,-3324.5923,5064.9883,1613.6658,-2120.9316,4864.703,1648.5214,-3643.5967,5188.167,2012.615,-2777.743,5102.586,2018.2661,-3219.3567,4481.81,1712.1249,-1265.3181,3701.537,2215.9653,-3682.532,4918.4,2682.5884,-1053.9565,4005.658,3785.6445,-4170.9946,5833.462,2992.2424,-2335.9043,5666.7075,3632.3594,-4986.5386,6248.396,2909.098,-2718.591,6093.5557,3733.8577,-5787.6914,6225.3135,2927.7053,-3097.921,6128.5874,3524.0486,-5667.2734,6094.354,2964.4492,-2550.437,5941.354,3433.7834,-5047.495,2128.399,2102.6006,827.0127,1686.6178,2316.6245,-823.5124,1325.1321,2587.294,3138.2444,929.63257,2683.5825,1640.8822,672.5369,2851.9465,6057.4487,447.74075,2853.7563,4170.9478,519.44794,2794.068,6378.0615,312.49548,2773.245,4427.094,722.5507,3176.768,6425.415,547.45337,3166.1372,4161.1006
Alice-middle-767x365@2x.jpg,planks,298.64694,373.76758,-2.4351983,274.485,352.39996,-48.158283,274.4143,348.698,-48.158546,274.24155,344.35388,-48.22575,274.4419,352.67563,14.919758,274.2941,349.79065,14.949411,274.0281,346.58716,14.901422,289.79843,314.26614,-142.39967,288.96432,317.8345,132.63312,326.5756,370.16705,-28.812767,328.61523,370.4835,51.639168,421.63547,332.3758,-277.71725,470.2502,299.3702,366.53555,444.2221,524.48315,-238.12346,482.10217,474.94547,452.9177,295.5676,505.15723,42.868687,330.19043,487.47934,413.33334,254.95334,504.58157,21.339506,279.18423,489.71988,411.43463,257.20593,487.53033,13.301992,280.90555,478.65305,408.71536,275.518,484.33713,47.00838,302.4598,474.41562,401.50867,834.34937,331.98013,-188.1172,836.72925,313.2177,188.1653,1116.0588,399.53217,-114.75448,1107.6195,380.576,186.37706,1402.8646,442.946,-61.38287,1365.6815,412.48633,242.40074,1465.1211,431.03027,-61.941658,1414.6783,394.3692,242.50662,1374.404,528.5559,-179.54488,1356.6989,504.61005,146.87234
Average-Plank-Time-How-Long-Should-You-Hold.jpg,planks,362.96317,245.82959,-839.4325,376.3885,227.42212,-846.6297,384.4084,225.69121,-846.55475,391.0769,223.43918,-846.5937,347.32242,224.61905,-850.96295,338.61813,221.9001,-851.0086,331.26706,219.0932,-851.0917,405.36475,200.86516,-720.6817,324.3252,193.27913,-744.86346,375.40125,253.46829,-773.7866,351.28918,254.17935,-780.5699,446.2287,199.64362,-532.02405,254.03984,190.17459,-570.99615,474.09592,332.90326,-563.99567,207.8654,312.9313,-608.63245,426.36285,421.5298,-705.6417,256.66653,412.48593,-704.57214,418.30997,443.77292,-757.663,257.27545,438.2103,-764.52264,403.8231,428.77808,-786.25696,289.34595,426.33997,-770.5081,404.69608,417.08994,-717.4954,291.30692,414.72116,-705.86273,391.98633,306.57745,1.1541035,288.87836,298.32227,-1.0633321,434.24707,287.23212,-274.5382,191.14973,298.93713,-210.22034,355.44745,353.59488,-413.2748,269.3155,302.23627,-97.694336,329.7834,383.17548,-424.955,284.51486,317.57416,-83.072266,370.38046,324.11258,-549.61237,286.375,263.6424,-147.60344
BarBend-Article-Image-760-x-427-2021-06-02T165321.789.jpg,planks,177.51111,226.9866,-416.6343,168.74884,215.75693,-443.13513,170.70183,212.23431,-443.13187,173.90868,207.3514,-443.29898,163.94287,219.15599,-414.41776,163.63194,218.15387,-414.48294,162.39587,216.76628,-414.56625,196.03987,174.52997,-475.6812,182.55417,190.72765,-347.93365,214.253,217.3653,-418.55145,206.38835,220.29308,-381.51627,303.07202,183.251,-469.8824,219.79439,175.29834,-239.48363,326.83472,316.29587,-516.38916,200.25053,271.67413,-220.66466,219.79022,365.67972,-551.456,181.89874,349.2051,-305.1887,191.77968,373.58218,-619.09174,157.68687,356.37628,-337.07037,183.83138,364.2727,-607.4496,165.94246,357.75482,-364.53854,193.04782,360.13882,-553.06506,177.35002,356.11102,-320.90753,445.61346,200.44292,-78.39375,404.02255,199.64209,78.223236,538.47046,236.01134,116.12852,502.89682,237.97017,313.7544,602.53656,256.7296,404.89883,582.08057,252.52322,568.18,620.92706,253.00711,434.02036,594.8344,246.13287,596.88,597.3393,318.86884,418.92474,578.7727,297.94376,590.35486
